





PK;NOMBRE;SUBTIPO;DESCRIPCION;FECHA;AUTORES;PDF;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
409630;"Fuente en la estación Asamblea de Madrid V";"Fuente, Estanque, Lámina de agua";"Elemento ornamental situado junto a la estación de cercanías de Asamblea de Madrid-Entrevías en el paseo construido sobre la vías soterradas del tren. Forma parte de una serie de cinco fuentes, de similares características, repartidas en el eje central de este bulevar, que cuenta además con pérgolas, jardineras y bancos diversos.";"2006";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409630.pdf?idMonumento=ad88091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ad88091d1b9c4510091d1b9c45102e085a0aRCRD";"Entrevías";"Avda";"V";"s/n";"";"";"";"";"MADRID";"MADRID";"";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"443548";"4470377";"40.38019947237841";"-3.6663390572990586";"";"";"";""; 
409185;"Fuente en la glorieta de Bilbao";"Fuente, Estanque, Lámina de agua";"En el año 1996 el Ayuntamiento de Madrid abordó un plan de remodelación de plazas y glorietas, que incluía la instalación de fuentes ornamentales en encrucijadas importantes de la ciudad, y que se inició con la plaza de Alonso Martínez a la que después siguieron la glorieta de Embajadores, la glorieta de Bilbao, la de San Bernardo, la de Quevedo y otras. En cada reforma se renovaron la pavimentación, el mobiliario urbano y el alumbrado, con un criterio estandarizado y económico pero también indiferente con el carácter y problemas de estos lugares.";"1998";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409185.pdf?idMonumento=2978091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2978091d1b9c4510091d1b9c45102e085a0aRCRD";"Bilbao";"Gta";"V";"";"";"";"";"";"MADRID";"MADRID";"";"TRAFALGAR";"CHAMBERÍ";"440547";"4475824";"40.42905069586836";"-3.7021883013519576";"";"";"";""; 
409392;"Fuente en la glorieta de Hamburgo";"Fuente, Estanque, Lámina de agua";"Elemento ornamental de una de las glorietas que remata la avenida del Partenón en el Campo de las Naciones. Se ubica en un ajardinamiento circular delimitado con bordillo de cemento y verjilla metálica. Es idéntica a la que decora la glorieta de Luxemburgo.";"2001";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409392.pdf?idMonumento=4488091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4488091d1b9c4510091d1b9c45102e085a0aRCRD";"Hamburgo";"Gta";"V";"";"";"";"";"";"MADRID";"MADRID";"";"CORRALEJOS";"BARAJAS";"448068";"4479452";"40.46411897729001";"-3.6125555950629944";"";"";"";""; 
408614;"Fuente en la glorieta Puerta Moreras";"Fuente, Estanque, Lámina de agua";"Fuente ornamental de reciente origen, se sitúa en la glorieta Puerta Moreras (conocida como Puerta de las Moreras y también como plaza de las Moreras), junto a la puerta norte del Reservado Grande de la Casa de Campo y muy cercana a la Fuente del Pajarito, disponiendo de una salida inmediata a la M-30 frente a la Colonia del Manzanares. Promovida por el Ayuntamiento de Madrid, se trata de una sobria réplica a la denominada Fuente de la Casa de Campo, levantada frente a la Casa de Vargas en el fondo sur, pero en más modesta clave, rubricando así las glorietas de dos de las puertas de acceso al parque más inmediatas a un tejido residencial de carácter urbano, en sendos bordes de una de las arterias más esenciales de la actual infraestructura vial y de las vías históricas perdurables del antiguo patrimonio real, perímetro representativo de las viejas cercas del Reservado Grande.";"Cercano a 1980";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408614.pdf?idMonumento=c368091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c368091d1b9c4510091d1b9c45102e085a0aRCRD";"Puerta Moreras";"Gta";"V";"";"";"";"";"";"MADRID";"MADRID";"";"CASA DE CAMPO";"MONCLOA-ARAVACA";"437781";"4475198";"40.425090699285235";"-3.733468913989436";"";"";"";""; 
413050;"Fuente en la plaza Beata María Ana de Jesús I";"Fuente, Estanque, Lámina de agua";"Elemento ornamental que preside la plaza Beata María Ana de Jesús. Forma pareja con otra lámina de agua, de similares características, situada igualmente en una de las isletas centrales.";"1999";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/413050.pdf?idMonumento=8558091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8558091d1b9c4510091d1b9c45102e085a0aRCRD";"Beata María Ana de Jesús";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"DELICIAS";"ARGANZUELA";"441168";"4471935";"40.39406081350081";"-3.69451923547792";"";"";"";""; 
409315;"Fuente en la plaza Beata María Ana de Jesús II";"Fuente, Estanque, Lámina de agua";"Elemento ornamental que preside la plaza Beata María Ana de Jesús. Forma pareja con otra lámina de agua, de similares características, situada igualmente en una de las isletas centrales.";"1999";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409315.pdf?idMonumento=a088091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a088091d1b9c4510091d1b9c45102e085a0aRCRD";"Beata María Ana de Jesús";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"LA CHOPERA";"ARGANZUELA";"441134";"4471968";"40.39436469646439";"-3.694922981621886";"";"";"";""; 
409190;"Fuente en la plaza Chozas de Canales";"Fuente, Estanque, Lámina de agua";"Elemento ornamental incorporado al pequeño parque situado en el centro de la plaza Chozas de Canales.";"1998";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409190.pdf?idMonumento=a978091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a978091d1b9c4510091d1b9c45102e085a0aRCRD";"Chozas de Canales";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"LOS ROSALES";"VILLAVERDE";"441382";"4467253";"40.35190684865058";"-3.691566591205997";"";"";"";""; 
408496;"Fuente en la plaza Conde Valle de Suchil";"Fuente, Estanque, Lámina de agua";"Debido a la presencia de las grandes cocheras de tranvías de Arapiles, la trama del Plan Castro nunca llegó a completarse en esta parte del barrio de Arg&amp;uuml;elles, quedando cortada la calle de Escosura en dirección hacia Alberto Aguilera. Esa unión nunca llegó a realizarse, pero se inició hacia 1955 un primer tramo hasta la calle de Rodríguez San Pedro, al que se denominó plaza del Conde Valle de Suchil, porque tenía estructura de plaza longitudinal ajardinada, con un reducido viario perimetral en torno a un paseo central arbolado con una fuente en su centro. En 1960 la plaza estaba concluida y asi aparece en los planos, incluso con la fuente circular que hoy conocemos, y que ha sido varias veces restaurada, la última en 1990 por Manuel Sánchez de la Vega, que renovó la instalación, sustituyendo el cestillo central de varillas de acero trenzadas y pintadas de blanco –muy del estilo de los años cincuenta- por un piloncillo superior de piedra, y ampliando el diámetro del área ajardinada circundante.";"1960";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408496.pdf?idMonumento=af58091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=af58091d1b9c4510091d1b9c45102e085a0aRCRD";"Conde Valle de Suchil";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"ARAPILES";"";"440005";"4475821";"40.43086631085308";"-3.7073120052638178";"";"";"";""; 
409366;"Fuente en la plaza Cruz Latina";"Fuente, Estanque, Lámina de agua";"Elemento ornamental que preside la plaza de la Cruz Latina";"2000";"SÁNCHEZ GÓMEZ, Ángel Luis";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409366.pdf?idMonumento=c288091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c288091d1b9c4510091d1b9c45102e085a0aRCRD";"Cruz Latina";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"APÓSTOL SANTIAGO";"HORTALEZA";"444042";"4480701";"40.475109153863364";"-3.66015091955411";"";"";"";""; 
409511;"Fuente en la plaza de Villalcázar de Sirga";"Fuente, Estanque, Lámina de agua";"Elemento ornamental instalado tras la remodelación de la plaza de Villalcázar de Sirga.";"2002";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409511.pdf?idMonumento=e988091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e988091d1b9c4510091d1b9c45102e085a0aRCRD";"Villalcázar de Sirga";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"APÓSTOL SANTIAGO";"HORTALEZA";"443941";"4480490";"40.473201557239264";"-3.6613237180001867";"";"";"";""; 
408325;"Fuente en la plaza del Mármol";"Fuente, Estanque, Lámina de agua";"La fuente forma parte de un proyecto más amplio realizado por el jardinero mayor Cecilio Rodríguez en 1941, ocupando el centro de la composición de una plaza denominada del Mármol, adornada además con esculturas sobre pedestales y bancos ornamentales. Su origen podría ser de esta época si bien réplica de alguna clásica o, al menos, inspirada en este periodo. Aunque la plaza se mantiene, ha quedado muy mermado su repertorio ornamental y por tanto la idea espacial está desvirtuada respecto al proyecto original. En el cual la fuente estaba rodeada de esculturas clásicas de medio tamaño que representarían el juicio de Paris.";"1941";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408325.pdf?idMonumento=4b58091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4b58091d1b9c4510091d1b9c45102e085a0aRCRD";"Mármol";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"JERÓNIMOS";"RETIRO";"442317";"4474301";"40.41733692694047";"-3.6799186108890503";"";"";"";""; 
408528;"Fuente en la plaza del Pardo (antigua plaza del Caudillo)";"Fuente, Estanque, Lámina de agua";"Fuente instalada como elemento ornamental de la plaza en la que se encuentra ubicada; de formas clásicas a pesar de lo reciente de su creación, ello puede deberse posiblemente a un intento de adecuación a las directrices estéticas de los elementos instalados en los jardines del Palacio, muy próximo a la plaza, así como a otras piezas similares que existen en el entorno cercano.";"1990";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408528.pdf?idMonumento=8068091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8068091d1b9c4510091d1b9c45102e085a0aRCRD";"del Pardo";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"EL PARDO";"FUENCARRAL-EL PARDO";"434174";"4485772";"40.52006622234073";"-3.7770837604073892";"";"";"";""; 
408835;"Fuente en la plaza del Rey";"Fuente, Estanque, Lámina de agua";"La ordenación de la plaza del Rey se plantea tras la desaparición de la finca colindante a la Casa de las Siete Chimeneas y el Circo Price –derribado en 1970-, que liberaron espacio para la ordenación de la zona. Realizada por Domínguez Salazar y sus hijos José Antonio y Manuel junto al paisajista Leandro Silva, se eleva de cota frente a la calle Barquillo por la introducción de un aparcamiento subterráneo y se generan tres plataformas principales; en la segunda de estas superficies se sitúa la fuente. El proyecto, de 1980, se terminó de construir en 1981.José Antonio Domínguez Salazar nació en San Sebastián en 1911 y falleció en 2007. Arquitecto por la Escuela Técnica Superior de Arquitectura de Madrid, desarrolló su vida profesional en esta ciudad, donde construyó, especialmente, para la promoción privada. Destacan, entre su ingente obra, la obra para el Banco Urquijo, como la reforma de la antigua sede de la institución bancaria, varios bloques de viviendas para sus empleados, y para la Inmobiliaria Urbis varias actuaciones, especialmente el Barrio del Niño Jesús y el Barrio de la Estrella, incluyendo el equipamiento, como colegios privados –El Pilar, junto a Luis Moya, el centro deportivo Real Canoe Natación Club o el centro empresarial; también realizó obra pública como la restauración de la Casa de las Siete Chimeneas junto a Chueca Goitia y trabajó con Gutiérrez Soto en el conjunto de Vallehermoso y con Blanco Soler en la sede de Bayer. Domínguez Salazar, miembro de la Academia de Bellas Artes de San Fernando, fue un arquitecto que, sin apartarse por completo del Movimiento Moderno, responde a unos principios clasicistas propios del momento político y económico, según la estela de Gutiérrez Soto, abjurando de las vanguardias caprichosas.Sus hijos José Antonio y Manuel Domínguez Urquijo, arquitectos también, se incorporaron al estudio del padre, trabajando asimismo en la reforma de la sede del Banco Urquijo, en la iglesia de Nuestra Señora Reina del Cielo y en el Barrio del Niño Jesús.";"1980";"DOMÍNGUEZ SALAZAR, José Antonio - DOMÍNGUEZ URQUIJO, José Antonio - DOMÍNGUEZ URQUIJO, Manuel";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/408835.pdf?idMonumento=eb68091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=eb68091d1b9c4510091d1b9c45102e085a0aRCRD";"Rey";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"JUSTICIA";"CENTRO";"440937";"4474631";"40.42021292894184";"-3.696214407557173";"";"";"";""; 
409086;"Fuente en la plaza Mayor de Barajas";"Fuente, Estanque, Lámina de agua";"Elemento ornamental, colocado con motivo de la remodelación en 1999 de la plaza principal del antiguo pueblo de Barajas, cuya pieza más destacada es una escultura del artista valenciano José Torres Guardia. Hace pareja con otra obra de similares características, diseñada por el mismo autor y ubicada en el cruce de la avenida de Logroño con la avenida General.";"1999";"TORRES GUARDIA, José";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409086.pdf?idMonumento=8578091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8578091d1b9c4510091d1b9c45102e085a0aRCRD";"MAYOR DE BARAJAS";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28042";"CASCO H.BARAJAS";"BARAJAS";"451000";"4480474";"40.4735113714068";"-3.57805132010274";"";"";"";""; 
409001;"Fuente en la plaza Mora de Rubielos";"Fuente, Estanque, Lámina de agua";"Esta fuente de agua potable se debió construir hacia los años ochenta del pasado siglo, aprovechando las pilas de piedra de una anterior, para devolver el carácter de plaza de pueblo a un lugar que por la renovación edificatoria había perdido su escala y cualidades originales, quedando sólo como recuerdos del pasado la bella iglesia de Santa María la Blanca (1552) y la placa cerámica con el escudo de la Diputación Provincial con la rotulación CANILLEJAS adosada al Centro de la Tercera Edad que cierra la esquina norte de la plaza; dos elementos milagrosamente conservados que dan testimonio de la existencia de un viejo núcleo rural. Recientemente la fuente ha sufrido una reconstrucción con ladrillo más rústico que el anterior, en la que se ha sustituido una de las pilas –que estaba muy estropeada en su borde– por una reproducción, coronándose el conjunto con un tejadillo de piedra con pináculo y bolas en las esquinas que reincide en su carácter pueblerino, y añadiendo además dos escudos cilíndricos de piedra tras los grifos y una grada también de piedra en su base; aunque a cambio se han suprimido las placas cerámicas con los escudos municipales de Madrid y de Canillejas que hasta entonces la adornaban.";"Cercano a 1985";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409001.pdf?idMonumento=c178091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c178091d1b9c4510091d1b9c45102e085a0aRCRD";"Mora de Rubielos";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"CANILLEJAS";"SAN BLAS";"448300";"4477563";"40.445235664826626";"-3.610933720864425";"";"";"";""; 
409304;"Fuente en la plaza Navío";"Fuente, Estanque, Lámina de agua";"Elemento ornamental situado en la plaza del Navío, en el barrio de la Alameda de Osuna, frente al Centro Integrado de Cultura y Servicios Sociales Teresa de Calcuta.";"1999";"";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/409304.pdf?idMonumento=6f78091d1b9c4510091d1b9c45102e085a0aRCRD&tipoMon=M";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=8fac3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6f78091d1b9c4510091d1b9c45102e085a0aRCRD";"Navío";"Pza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"ALAMEDA DE OSUNA";"BARAJAS";"450161";"4478471";"40.455409720857254";"-3.587792177019333";"";"";"";""; 
