





ID-EVENTO TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
11028412;"Mam�, no quiero ser normal";"";"1";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=505603ce1ec6d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Francisco Fatou (Villa de Vallecas)";"447107";"4470075";"40.379584618162156";"-3.623110349262379";"VILLA DE VALLECAS";"/contenido/actividades/TeatroPerformance";"";
11020032;"MAN Rec";"Por confirmar";"0";"1";"V,S,D";"";"2019-10-18 00:00:00.0";"2019-10-20 23:59:00.0";"";"Amala Dianor (c) Jeff Rabillon";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7942a0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Matadero. Centro Internacional Artes Vivas";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11026261;"Mapeando Chamber� en femenino";"";"1";"0";"";"";"2019-10-22 00:00:00.0";"2019-10-22 23:59:00.0";"17:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=90c0b608d026d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Mar�a Zambrano";"439412";"4476170";"40.433958260960964";"-3.7143358486689415";"CHAMBERI";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
11024610;"Margarito, las confesiones de un inspector de Hacienda";"";"1";"0";"";"";"2019-10-20 00:00:00.0";"2019-10-20 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7d3178bdcd5d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"SAN BLAS-CANILLEJAS";"/contenido/actividades/TeatroPerformance";"";
11028366;"Mar�a de Molina: la reina consorte";"";"1";"0";"";"";"2019-10-17 00:00:00.0";"2019-10-17 23:59:00.0";"19:00";"Ciclo: Con nombre de mujer  Ponente: Eva Mar�a Puig";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc7d03ce1ec6d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Zazuar (Villa de Vallecas)";"448550";"4470424";"40.38281899948726";"-3.606140062044455";"VILLA DE VALLECAS";"/contenido/actividades/ConferenciasColoquios";"";
11014237;"Mar�a Gracia, en concierto";"";"1";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"19:00";"Sinopsis: Mar�a Gracia pone en su voz un ramillete de canciones que han formado parte de nuestra historia, Coplas, Boleros, Baladas, Rancheras ... Mar�a ha participado en innumerables programas de televisi�n de �mbito nacional entre los que destacan Entre Amigos', 'Qu�date con la copla', 'D�a a D�a' 'Que Tiempo tan Feliz', etc?   Duraci�n: 80 minutos   P�blico: Todos los p�blicos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=068c67293aa1d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c191e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural la Elipa (Ciudad Lineal)";"444825";"4475074";"40.42447060804354";"-3.6504253324201104";"CIUDAD LINEAL";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11006062;"Mar�a Rod�s";"";"0";"0";"";"";"2019-10-01 00:00:00.0";"2019-10-01 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbfcb861bc1dc610VgnVCM1000001d4a900aRCRD";"Suena Conde Duque. Tejiendo comunidad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a59b861bc1dc610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11031960;"MARIACHIS LOS LEONES";"";"1";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"19:00";"Grupo compuesto por 5 componentes que realizar�n los temas m�s emblem�ticos de la m�sica mexicana, con voz y m�sicaen directo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f86c2e24a68d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Huerta de la Salud (Hortaleza)";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"HORTALEZA";"/contenido/actividades/Musica";"";
10995752;"M�s cuentos que Calleja, de Juan Gamba";"";"1";"0";"";"";"2019-11-26 00:00:00.0";"2019-11-26 23:59:00.0";"18:00";"Calleja llen� de cuentos las librer�as, con sus publicaciones e ilustraciones de peque�o formato... Gamba llena de cuentos las bibliotecas con sus relatos tradicionales, ilustrados por su cuerpo y voces en continua transformaci�n. Relatos poco conocidos de la tradici�n que buscan sorprender a peque�os y grandes. Historias fant�sticas y costumbristas que pretenden dar valor al cuento m�s cl�sico y no por ello tan contado. Un repertorio donde el humor e histrionismo de Gamba est� siempre presente pero sin descuidar las buenas historias. Para ni�os y ni�as a partir de 4 a�os.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f95a06eaad3c610VgnVCM1000001d4a900aRCRD";"Cuentos infantiles en la Biblioteca P�blica Municipal de Vic�lvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4d6f2e1792f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67e03d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal Vic�lvaro";"448357";"4472920";"40.405283650744316";"-3.6086278232922804";"VICALVARO";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
10989874;"M�s cuentos que Calleja, de Juan Gamba";"";"1";"0";"";"";"2019-10-19 00:00:00.0";"2019-10-19 23:59:00.0";"12:00";"Calleja llen� de cuentos las librer�as, con sus publicaciones e ilustraciones de peque�o formato... Gamba llena de cuentos las bibliotecas con sus relatos tradicionales, ilustrados por su cuerpo y voces en continua transformaci�n. Relatos poco conocidos de la tradici�n que buscan sorprender a peque�os y grandes. Historias fant�sticas y costumbristas que pretenden dar valor al cuento m�s cl�sico y no por ello tan contado. Un repertorio donde el humor e histrionismo de Gamba est� siempre presente pero sin descuidar las buenas historias. Para ni�os y ni�as a partir de 4 a�os.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=64fbf61e7c40c610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca P�blica Municipal �ngel Gonz�lez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b07a7acc3b2f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca P�blica Municipal �ngel Gonz�lez (Latina)";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"LATINA";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
10994135;"M�s cuentos que Calleja, de Juan Gamba";"";"1";"0";"";"";"2019-11-27 00:00:00.0";"2019-11-27 23:59:00.0";"18:00";"Calleja llen� de cuentos las librer�as, con sus publicaciones e ilustraciones de peque�o formato... Gamba llena de cuentos las bibliotecas con sus relatos tradicionales, ilustrados por su cuerpo y voces en continua transformaci�n. Relatos poco conocidos de la tradici�n que buscan sorprender a peque�os y grandes. Historias fant�sticas y costumbristas que pretenden dar valor al cuento m�s cl�sico y no por ello tan contado. Un repertorio donde el humor e histrionismo de Gamba est� siempre presente pero sin descuidar las buenas historias. Para ni�os y ni�as a partir de 4 a�os.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=57a5283da182c610VgnVCM2000001f4a900aRCRD";"Cuentos infantiles en la Biblioteca P�blica Municipal Jos� Hierro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=25373026d31f1510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal Jos� Hierro (San Blas-Canillejas)";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
10994652;"M�s cuentos que Calleja, de Juan Gamba";"";"1";"0";"";"";"2019-11-05 00:00:00.0";"2019-11-05 23:59:00.0";"18:00";"Calleja llen� de cuentos las librer�as, con sus publicaciones e ilustraciones de peque�o formato... Gamba llena de cuentos las bibliotecas con sus relatos tradicionales, ilustrados por su cuerpo y voces en continua transformaci�n. Relatos poco conocidos de la tradici�n que buscan sorprender a peque�os y grandes. Historias fant�sticas y costumbristas que pretenden dar valor al cuento m�s cl�sico y no por ello tan contado. Un repertorio donde el humor e histrionismo de Gamba est� siempre presente pero sin descuidar las buenas historias. Para ni�os y ni�as a partir de 4 a�os.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=36260fe95e82c610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c598d1351c010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal La Elipa (Ciudad Lineal)";"444705";"4474959";"40.42342659084215";"-3.651841641389484";"CIUDAD LINEAL";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Ni�os,/usuario/Familias";
11031193;"Masque 2";"";"1";"0";"";"";"2019-10-04 00:00:00.0";"2019-10-04 23:59:00.0";"19:00";"D�os de piano y voz que interpretan temas propios y sobre todo canciones prestadas. Hay m�sica para cada momento y cada momento tiene su banda sonora.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3131609d818d610VgnVCM2000001f4a900aRCRD";"Programa de actividades en el Centro Sociocultural Rosario de Acu�a (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97a7b1a5e9470610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Rosario de Acu�a (Latina)";"437830";"4473132";"40.40647389284976";"-3.7327010920242043";"LATINA";"/contenido/actividades/Musica";"";
11030827;"Mayka Ka�ma";"";"1";"1";"L,M,X,J,V";"";"2019-10-01 00:00:00.0";"2019-10-31 23:59:00.0";"00:00";"En horario de apertura del centro. Exposici�n de collage que descubre este mes la figura de la artista Mayka Ka�ma, pionera en creaci�n de obras de collage con alma y sentimiento a base de piedras.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a5773d01cf7d610VgnVCM2000001f4a900aRCRD";"Programa de actividades en el Centro Cultural Sara Montiel (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd49b87374893510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Sara Montiel (Latina)";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"LATINA";"/contenido/actividades/Exposiciones";"";
11031953;"MAYTE MAYA AL CANTE, ACOMPA�ADA DE JOS� ARENAS A LA GUITARRA";"";"1";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"19:00";"Flamenco.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ce5c2e24a68d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Huerta de la Salud (Hortaleza)";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"HORTALEZA";"/contenido/actividades/Musica";"";
11030069;"Mazinger Z Infinity";"";"1";"0";"";"";"2019-10-18 00:00:00.0";"2019-10-18 23:59:00.0";"18:00";"Cuando el malvado Doctor Hell ataca la Tierra, el poderoso robot gigante Mazinger Z se decide a detenerlo.   No recomendado menores de 7 a�os.   Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1eeabe0e48e6d610VgnVCM2000001f4a900aRCRD";"Viernes de cine en la biblioteca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=655723ab5315e510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca P�blica Municipal Jos� Hierro (San Blas-Canillejas)";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"SAN BLAS-CANILLEJAS";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Ni�os,/usuario/Familias";
11031451;"Medio Lim�n";"";"1";"0";"";"";"2019-10-25 00:00:00.0";"2019-10-25 23:59:00.0";"19:00";"Este tr�o franco-argentino tiene un pie en la canci�n de autor latinoamericana y otro en la improvisaci�n propia del jazz. Presentan su nuevo disco, mezclado en Nueva York.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af1cdfa88028d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Rosario de Acu�a (Latina)";"437830";"4473132";"40.40647389284976";"-3.7327010920242043";"LATINA";"/contenido/actividades/Musica/CantautorFolkCountry";"";
10990216;"Meditaci�n para mejorar tu calidad de vida";"";"1";"0";"";"";"2019-10-02 00:00:00.0";"2019-10-02 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bf0b6d3e090c610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca P�blica Municipal Mario Vargas Llosa (Centro)";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"CENTRO";"/contenido/actividades/ConferenciasColoquios";"";
11019947;"Melanie de Biasio";"18  euros general / 15  euros reducida";"0";"0";"";"";"2019-11-15 00:00:00.0";"2019-11-15 23:59:00.0";"20:30";"Jazz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d87fa0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10996687;"Memento - Talleres | Tatuajes, memoria y cuerpos";"";"0";"1";"L,M,X,J,V,S,D";"";"2019-09-07 00:00:00.0";"2019-11-30 23:59:00.0";"";"MANIFIESTOLa nueva metr�polis del tr�fico, el consumo y la velocidad han supuesto un cambio emocional en nosotrxs como habitantes urbanxs. Hemos sustituido los espacios de reflexi�n por un c�mulo de superposiciones de datos de acceso instant�neo.�C�mo permanece un recuerdo entre la avalancha de experiencias, reales y virtuales? �c�mo ha de entenderse la memoria colectiva de un distrito en este nuevo contexto?Quien no tiene memoria, necesita cicatrices.Y un cuerpo dice m�s de un lugar que una calle o una plaza.Memento nace de la necesidad de un espacio de reflexi�n en el que generar preguntas y articular respuestas, poniendo en el centro nuestros cuerpos.�Entendemos el tatuaje como una resistencia, una herramienta que a�ade una capa narrativa a nuestros cuerpos, que no pueden delimitar lo que somos.Entendemos el tatuaje como forma de comunicaci�n no verbal que nos permite abrir el di�logo sobre las vivencias de los cuerpos que habitan Arganzuela.�Arganzuela es una red de pieles que genera su identidad en base a la heterogeneidad de la comunidad de cuerpos y afectos que la componen.Podemos hablar de los tatuajes que llevamos.�Podemos contar las historias que narran.Podemos pensar en el siguiente juntxs y jugar a pintarnos.Podemos hacer el papel transfer para �l como si fuesen calcoman�as.�Tres sesiones.Tres invitadxs.Tres s�bados.Quince participantes cada uno.Un encuentro final de todxs.Una exposici�n que hable de nuestrx patrimonio emocional.____DESCRIPCI�NMemento es un proyecto que abre una conversaci�n sobre Arganzuela a trav�s de los cuerpos que la habitan, as� como de sus memorias y cicatrices. Se estructura en torno al tatuaje como pr�ctica: las historias que llevan las pieles de una comunidad construyen el patrimonio emocional del barrio.Estos tres talleres se entienden como un espacio de acci�n-reflexi�n, donde no s�lo habr� una puesta en com�n de las historias, emociones, etc. de los tatuajes sino que, de forma transversal, se buscar� analizar y comprender estas narrativas desde la manera de mirar el mundo y la pr�ctica profesional de la persona experta invitada.Los tatuajes previos y los futuros / imaginables ser�n el hilo conductor de los tres talleres: compartir las historias que ya tenemos en el cuerpo y dibujar sobre la piel los que est�n por venir, nos permitir� construir un imaginario com�n. Al final de cada taller, los participantes podr�n llevarse sus tatuajes posibles en papel transfer como una situaci�n potencial de acabar en su piel.El s�bado 28 de septiembre se har� el registro de todos los tatuajes / pieles de los tres talleres (s�bado 7, 14 y 21) para llevar a cabo�la exposici�n final que tendr� lugar durante el mes de noviembre en La Lonja de La Casa del Reloj (Matadero-Madrid).Cada inscripci�n da acceso a uno de los tres talleres y a la sesi�n de registro del s�bado 28.Reserva tu plaza escribiendo a proyectomemento@gmail.com indicando nombre, apellidos y el orden de preferencia de los talleres a los que te gustar�a asistir.��TALLERESTaller 1: Memento 'De Arganzuela a los cuerpos que la habitan a trav�s del tatuaje'. Experto invitado: Julio LinaresS�bado 7 de Septiembre. De 16h a 19h.CDI Arganzuela (C/ Palos de la Frontera, 40)Julio Linares es artista multidisciplinar. Escriben de �l que 'tiene algo en las manos que hace mutar las paredes y los lienzos, los vasos de whisky, la piel que tat�a, los cuerpos con los que danza. Su arte es una casa entera destruida/convertida en un palacio en fiesta por su furia transformadora. Bailan tigres con putas, indios con plantas.'�Taller 2: Memento 'De Arganzuela a los cuerpos que la habitan a trav�s del tatuaje'.Expertas invitadas: Julia Sainz / Felipe Garc�aS�bado 14 de Septiembre. De 16h a 19h.CDI Arganzuela (C/ Palos de la Frontera, 40).Julia Sainz es graduada en Antropolog�a Social y Cultural. Ha realizado una invest";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=690e6215de74c610VgnVCM1000001d4a900aRCRD";"Mirador Arganzuela";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5f91a3be9ffb610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf8dc4219b5ee310VgnVCM2000000c205a0aRCRD";"Intermediae Matadero Madrid";"440825";"4471546";"40.39241367848808";"-3.697259467865366";"ARGANZUELA";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
